1140463946983342081 135421739
1178717771321901057 135421739
1178717771321901057 121046433
1178717771321901057 71201743
837008742 71201743
1177829383534346240 92708272
1177829383534346240 861083240
1177829383534346240 45452226
1177829383534346240 121046433
1177829383534346240 135421739
1177829383534346240 71201743
1176753262726459392 45452226
1176753262726459392 861083240
1031635932116660224 861083240
1175007095126556674 92708272
1175007095126556674 861083240
1175007095126556674 135421739
1175007095126556674 121046433
1175007095126556674 71201743
929676047594881024 861083240
929676047594881024 135421739
929676047594881024 121046433
929676047594881024 92708272
929676047594881024 71201743
1178721915222913024 135421739
1178721915222913024 71201743
1178721915222913024 121046433
1178720742126415872 135421739
1178720742126415872 71201743
1168216117153689600 135421739
1178719930478260225 71201743
1178719930478260225 135421739
1178719930478260225 121046433
838197040999903233 71201743
838197040999903233 135421739
1178297122849878017 135421739
1178297122849878017 71201743
1178297122849878017 92708272
1178647414330126337 92708272
1178647414330126337 135421739
1178647414330126337 71201743
1178719887054606336 135421739
1178719887054606336 71201743
1178719887750860800 135421739
1178719887750860800 121046433
1178719887750860800 71201743
1178722039265406978 135421739
1178562250690326530 135421739
1174278894314065920 92708272
1174278894314065920 135421739
1174278894314065920 121046433
1174278894314065920 71201743
1170374151611150338 92708272
1170374151611150338 71201743
1176312196810149888 45452226
1176312196810149888 71201743
1176312196810149888 121046433
1176312196810149888 135421739
1176312196810149888 92708272
1178705097842405378 45452226
1178705097842405378 71201743
1177609637274611715 861083240
1177609637274611715 121046433
1177609637274611715 135421739
1177609637274611715 71201743
759027321684635652 92708272
836650563265773568 861083240
1177237893883908096 92708272
1177237893883908096 121046433
1177237893883908096 71201743
1177237893883908096 135421739
1178322345615708160 861083240
1178322345615708160 45452226
1178322345615708160 135421739
1178322345615708160 71201743
1178322345615708160 121046433
1178679039248101382 92708272
1178679039248101382 71201743
1178679039248101382 135421739
1157196548075163649 45452226
1157196548075163649 135421739
1157196548075163649 71201743
1157196548075163649 121046433
1178719648138661889 121046433
1178719648138661889 71201743
1178719648138661889 135421739
1172903242264498177 45452226
1178720675739123712 71201743
1178664397138350080 71201743
1178719653020880896 121046433
1178719653020880896 135421739
1178720688653258752 71201743
1178720688653258752 135421739
1178720688653258752 121046433
1170916025203740672 71201743
1170916025203740672 135421739
1178705714228809728 92708272
1178705714228809728 71201743
1094151660815831040 45452226
1094151660815831040 92708272
1094151660815831040 135421739
1094151660815831040 121046433
1094151660815831040 71201743
1169313623337914368 45452226
1169313623337914368 121046433
1169313623337914368 71201743
1169313623337914368 135421739
1178710264226566144 45452226
1178710264226566144 71201743
1178710264226566144 135421739
1178710264226566144 121046433
1177920651388227585 861083240
1177920651388227585 121046433
1177920651388227585 71201743
1177920651388227585 135421739
1175598174607511554 861083240
1175598174607511554 45452226
1175598174607511554 92708272
1175598174607511554 121046433
1175598174607511554 135421739
1175598174607511554 71201743
23969216 861083240
956327970410463232 121046433
956327970410463232 135421739
956327970410463232 71201743
1173968399531036672 121046433
1173968399531036672 135421739
1173968399531036672 71201743
1368656336 71201743
1221748178 45452226
1221748178 71201743
1221748178 135421739
1221748178 121046433
1141647239372132353 861083240
1141647239372132353 92708272
1141647239372132353 121046433
1141647239372132353 71201743
1141647239372132353 135421739
1178721396479758339 121046433
1178721597621882880 135421739
1172421322653126656 45452226
1172421322653126656 121046433
1172421322653126656 135421739
1172421322653126656 71201743
1178511554859323392 135421739
1178511554859323392 92708272
1120336293060329474 71201743
1120336293060329474 861083240
1120336293060329474 45452226
1120336293060329474 121046433
117466093 861083240
117466093 92708272
117466093 135421739
147164668 92708272
71201743 92708272
71201743 135421739
135421739 121046433
135421739 92708272
135421739 861083240
135421739 71201743
92708272 121046433
92708272 71201743
92708272 135421739
45452226 71201743
121046433 92708272
121046433 135421739
861083240 121046433
861083240 45452226
861083240 71201743
861083240 135421739
1178404235517595654 135421739
1178404235517595654 121046433
1178404235517595654 71201743
1178404235517595654 45452226
1146303807795552257 861083240
1146303807795552257 71201743
1146303807795552257 45452226
1146303807795552257 121046433
1146303807795552257 135421739
3115432068 135421739
3115432068 71201743
3115432068 121046433
1177477985982500864 135421739
1177477985982500864 92708272
1177477985982500864 71201743
1178717413145055236 71201743
1178717413145055236 121046433
717205283265781760 92708272
717205283265781760 135421739
717205283265781760 121046433
717205283265781760 71201743
1149956541690327040 861083240
1149956541690327040 45452226
1149956541690327040 135421739
1149956541690327040 121046433
1149956541690327040 71201743
1167334662340931584 135421739
1176545335004418048 92708272
1170375550692577280 92708272
1170375550692577280 71201743
1170375550692577280 135421739
1168192813390974976 45452226
1168192813390974976 861083240
1168192813390974976 135421739
1168192813390974976 71201743
1168192813390974976 121046433
